model_id,dim,M,rep,seed,h,sup_err,ise,f_hat,min_D_hat
gg_1d,1,1000,16,984129068,0.0375,0.5306133178721639,0.5066962245334911,0.39750305475037534,0.003145094016614198
gg_1d,1,1000,16,984129068,0.053033008589,0.6078845375353783,0.5264990499242928,0.3930731132953747,0.003116769780124538
gg_1d,1,1000,16,984129068,0.075,0.22078669819516383,0.22384987183532187,0.3963322920586053,0.004771677569170737
gg_1d,1,1000,16,984129068,0.106066017178,0.22954506787993267,0.2059386958529196,0.4010064583709759,0.006673967483328767
gg_1d,1,1000,16,984129068,0.15,0.24585306104465454,0.2349153482773762,0.4104819139833547,0.007207021508312481
gg_1d,1,1000,16,984129068,0.212132034356,0.207343453606621,0.20771680622340805,0.4061891453445711,0.00731297840401911
gg_1d,1,1000,16,984129068,0.3,0.12982160002312648,0.14860762823504223,0.4123598377243211,0.006988957159909794
gg_1d,1,1000,16,984129068,0.424264068712,0.12129227595542513,0.14444101965512793,0.40176827290808775,0.007121093419242775
gg_1d,1,1000,16,984129068,0.6,0.24856950669918998,0.2468328324012503,0.3862242650838892,0.007745978709879729
gg_1d,1,1000,16,984129068,0.848528137424,0.5960499787339226,0.5925690315181088,0.37317664375129966,0.010580315267094112
gg_1d,1,1000,16,984129068,1.2,0.7845757356727616,0.9701575209656761,0.34934347447786673,0.016079711591956296
gg_1d,1,1000,17,2889465206,0.02,0.49375715537801845,0.3857220050543646,0.37607913524864883,0.007076582596313346
gg_1d,1,1000,17,2889465206,0.026516504294,0.550184139844959,0.5058996295404193,0.3616055354910896,0.007447924858761662
gg_1d,1,1000,17,2889465206,0.0375,0.47877270704908215,0.552945526077658,0.35007606587468526,0.008369357253376824
gg_1d,1,1000,17,2889465206,0.053033008589,0.4250190552035593,0.5136365323054887,0.36077610354148737,0.00860863398183405
gg_1d,1,1000,17,2889465206,0.075,0.3465188791617835,0.4403313440608655,0.3465409158818526,0.008036328149633377
gg_1d,1,1000,17,2889465206,0.106066017178,0.3069647784008067,0.3589957358489656,0.32369322949032153,0.007187182677807718
gg_1d,1,1000,17,2889465206,0.15,0.22352405492719463,0.2785617193359086,0.33452335478960116,0.00650077720683877
gg_1d,1,1000,17,2889465206,0.212132034356,0.2270873289142772,0.22234203282384818,0.3651014779908764,0.006217949300998335
gg_1d,1,1000,17,2889465206,0.3,0.11237180151941362,0.16293826511788065,0.3908644338822511,0.006773913293331544
gg_1d,1,1000,17,2889465206,0.424264068712,0.8058759099430461,0.47945311350025815,0.3875109432869285,0.010728771476168167
