model_id,dim,M,rep,seed,h,ise
gg_1d,1,1000,27,411878496,0.106066017178,0.2981440838530255
gg_1d,1,1000,27,411878496,0.15,0.18270686239064907
gg_1d,1,1000,27,411878496,0.212132034356,0.1285531995951353
gg_1d,1,1000,27,411878496,0.3,0.09916633402660975
gg_1d,1,1000,27,411878496,0.424264068712,0.10082135668278529
gg_1d,1,1000,27,411878496,0.6,0.2965301806884698
gg_1d,1,1000,27,411878496,0.848528137424,0.7738791477611007
gg_1d,1,1000,27,411878496,1.2,1.1264726382202865
gg_1d,1,1000,28,1143809828,0.02,1.1308103999821053
gg_1d,1,1000,28,1143809828,0.026516504294,0.4511132282789477
gg_1d,1,1000,28,1143809828,0.0375,0.40572550266173063
gg_1d,1,1000,28,1143809828,0.053033008589,0.550171534637475
gg_1d,1,1000,28,1143809828,0.075,0.48171946493240037
gg_1d,1,1000,28,1143809828,0.106066017178,0.4681111633945236
gg_1d,1,1000,28,1143809828,0.15,0.38880154116916055
gg_1d,1,1000,28,1143809828,0.212132034356,0.32506075817638597
gg_1d,1,1000,28,1143809828,0.3,0.35582570027122745
gg_1d,1,1000,28,1143809828,0.424264068712,0.36692259809638295
gg_1d,1,1000,28,1143809828,0.6,0.471389471776845
gg_1d,1,1000,28,1143809828,0.848528137424,0.7963601689757153
gg_1d,1,1000,28,1143809828,1.2,1.2859494729089116
gg_1d,1,1000,29,1897686915,0.02,0.8056881603734398
gg_1d,1,1000,29,1897686915,0.026516504294,0.7348088843194968
gg_1d,1,1000,29,1897686915,0.0375,0.49755110045226525
gg_1d,1,1000,29,1897686915,0.053033008589,0.5055382745133785
gg_1d,1,1000,29,1897686915,0.075,0.42266786902429265
gg_1d,1,1000,29,1897686915,0.106066017178,0.45499719997764343
gg_1d,1,1000,29,1897686915,0.15,0.4488516152313683
gg_1d,1,1000,29,1897686915,0.212132034356,0.33878311167701497
gg_1d,1,1000,29,1897686915,0.3,0.30516360556263616
gg_1d,1,1000,29,1897686915,0.424264068712,0.3293080852885388
gg_1d,1,1000,29,1897686915,0.6,0.38768587570761404
gg_1d,1,1000,29,1897686915,0.848528137424,0.5711708615330018
gg_1d,1,1000,29,1897686915,1.2,0.9859022453745008
gg_1d,1,1000,30,310984977,0.02,0.2786134184212651
gg_1d,1,1000,30,310984977,0.026516504294,0.29843300946150175
gg_1d,1,1000,30,310984977,0.0375,0.34849257844226983
gg_1d,1,1000,30,310984977,0.053033008589,0.4963838822313957
gg_1d,1,1000,30,310984977,0.075,0.5615358039574281
gg_1d,1,1000,30,310984977,0.106066017178,0.4822355148219561
gg_1d,1,1000,30,310984977,0.15,0.39610560215789936
gg_1d,1,1000,30,310984977,0.212132034356,0.3608857420619302
gg_1d,1,1000,30,310984977,0.3,0.35438741576029376
gg_1d,1,1000,30,310984977,0.424264068712,0.4499594816818788
gg_1d,1,1000,30,310984977,0.6,0.5030996801322737
gg_1d,1,1000,30,310984977,0.848528137424,0.6824237923532042
gg_1d,1,1000,30,310984977,1.2,1.048525472332478
gg_1d,1,1000,31,3807402261,0.02,0.6316468137236749
gg_1d,1,1000,31,3807402261,0.026516504294,0.6988383418113363
gg_1d,1,1000,31,3807402261,0.0375,0.41433228203113076
gg_1d,1,1000,31,3807402261,0.053033008589,0.3178344607477679
gg_1d,1,1000,31,3807402261,0.075,0.2672351837086255
gg_1d,1,1000,31,3807402261,0.106066017178,0.13135140530961828
gg_1d,1,1000,31,3807402261,0.15,0.10051857631831786
gg_1d,1,1000,31,3807402261,0.212132034356,0.12800136063354411
gg_1d,1,1000,31,3807402261,0.3,0.1022257199446635
gg_1d,1,1000,31,3807402261,0.424264068712,0.11838305220692026
gg_1d,1,1000,31,3807402261,0.6,0.48593971345645426
gg_1d,1,1000,31,3807402261,0.848528137424,0.7756142969208621
gg_1d,1,1000,31,3807402261,1.2,1.2423839815166544
gg_1d,1,1000,32,2035922533,0.02,0.6958946652542412
gg_1d,1,1000,32,2035922533,0.026516504294,0.6646554935505264
gg_1d,1,1000,32,2035922533,0.0375,0.5607084386418383
gg_1d,1,1000,32,2035922533,0.053033008589,0.3685326726713451
gg_1d,1,1000,32,2035922533,0.075,0.22032170360797002
gg_1d,1,1000,32,2035922533,0.106066017178,0.25330975023407726
gg_1d,1,1000,32,2035922533,0.15,0.3763334552212152
gg_1d,1,1000,32,2035922533,0.212132034356,0.34052535570907233
gg_1d,1,1000,32,2035922533,0.3,0.2900316206332794
gg_1d,1,1000,32,2035922533,0.424264068712,0.29991550726889854
gg_1d,1,1000,32,2035922533,0.6,0.40989553934362694
gg_1d,1,1000,32,2035922533,0.848528137424,0.6658722501126603
gg_1d,1,1000,32,2035922533,1.2,1.1548979390704432
gg_1d,1,1000,33,2995539971,0.02,1.1035239484672066
